tenure,event,is_male,is_senior,partner,dependents,phone,internet_fiber,internet_dsl,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,multiple_lines,contract_1yr,contract_2yr,pay_echeck,paperless,MonthlyCharges_z,burr12_survival,burr12_hazard,burr12_churn_prob,burr12_strat_prob
21,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1.0819590528904612,0.7822470612896891,0.006546583090128551,0.06419686154369075,0.06419686154369075
47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.5006397454549982,0.6913226781406935,0.0035659686558325962,0.038131613989117574,0.038131613989117574
3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4607540497276552,0.9373188893787414,0.017092860770546496,0.12812771737333695,0.12812771737333695
3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5006397454549982,0.9373188893787414,0.017092860770546496,0.12812771737333695,0.12812771737333695
44,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.5106111693868338,0.6989597866938809,0.0037619201221218337,0.03998903582240876,0.03998903582240876
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.6912925029876631,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
44,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0.9839067175607433,0.6989597866938809,0.0037619201221218337,0.03998903582240876,0.03998903582240876
5,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.2929017468750867,0.9085818526659613,0.014256987321705751,0.11453932573635439,0.11453932573635439
24,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.3040688736347081,0.7677256072562019,0.005964174846469762,0.05945002834593771,0.05945002834593771
1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.16126424318429386,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
18,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0.3523832018778124,0.798585597100695,0.007259843514731271,0.06980238681281059,0.06980238681281059
10,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1.189982812152015,0.8554585264638187,0.010313003097985489,0.09145336847937524,0.09145336847937524
65,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0.20613565087755453,0.6537547892731487,0.002719403042122667,0.02984713825493901,0.02984713825493901
1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0.7047068474693421,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
53,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1.4010446187092054,0.6773932996244997,0.003230113874366814,0.03489628604896822,0.03489628604896822
3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.44912072180718,0.9373188893787414,0.017092860770546496,0.12812771737333695,0.12812771737333695
33,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,-0.12458324286166463,0.732029255003116,0.004715929386838689,0.04872789424351476,0.04872789424351476
3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,-1.169920851715779,0.9373188893787414,0.017092860770546496,0.12812771737333695,0.12812771737333695
34,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0.5036164648439879,0.7286243341114813,0.004609291590527576,0.04777537654084685,0.04777537654084685
14,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.4989778414663588,0.8240576612486123,0.008508086494505379,0.07909398048302463,0.07909398048302463
13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4790349936026874,0.8312566322761956,0.008894046614766308,0.0818402613059327,0.0818402613059327
46,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,-0.1628070346003683,0.6938140321924815,0.003628947567853564,0.038730988089776375,0.038730988089776375
23,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-1.3444207705229048,0.7723876776489026,0.006146116983133188,0.060949762364490456,0.060949762364490456
47,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4973159374777196,0.6913226781406935,0.0035659686558325962,0.038131613989117574,0.038131613989117574
17,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.48189260041911236,0.8045134998853144,0.007534869537132169,0.07190499047148602,0.07190499047148602
49,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1.023792413288086,0.6864927538867036,0.0034464244917631367,0.03698759780359384,0.03698759780359384
59,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,-0.48355450440775155,0.6649614286359096,0.0029526183444970946,0.03217256791019485,0.03217256791019485
69,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0.6831020956170311,0.6468608243449303,0.002583528294433392,0.028476690845760766,0.028476690845760766
11,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,-0.771063894442349,0.8469074549655476,0.009789108115316166,0.08799046091721618,0.08799046091721618
10,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.43702119272585144,0.8554585264638187,0.010313003097985489,0.09145336847937524,0.09145336847937524
12,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.3560540984433798,0.8388580793219884,0.009318867014819062,0.08479678961103854,0.08479678961103854
45,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1.1982923320952117,0.6963590108821652,0.0036942216775406023,0.039349803973645514,0.039349803973645514
39,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,-0.1644689385890075,0.7128864964214463,0.00414205349534239,0.043530572366621945,0.043530572366621945
71,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.3078588827728401,0.6435679119154606,0.0025205988088756303,0.02783802704790539,0.02783802704790539
71,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.3593779064206584,0.6435679119154606,0.0025205988088756303,0.02783802704790539,0.02783802704790539
33,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-1.351068386477462,0.732029255003116,0.004715929386838689,0.04872789424351476,0.04872789424351476
67,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.36235462580964806,0.6502545080837984,0.0026497095459112013,0.029145652408135048,0.029145652408135048
37,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,-0.8175972061242491,0.7189405920832638,0.0043169072108659315,0.0451328504105416,0.0451328504105416
49,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0.6548497278101634,0.6864927538867036,0.0034464244917631367,0.03698759780359384,0.03698759780359384
9,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.46361165654408004,0.8645756330248363,0.010901071741709328,0.09522425637547682,0.09522425637547682
52,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0.8908400941969425,0.6796022882225629,0.00328157591746785,0.03539633014558485,0.03539633014558485
70,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1.1334780765382795,0.6452021175658147,0.002551672337160255,0.02815370280249474,0.02815370280249474
1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0.6714687676965563,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
14,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0.47037838507120205,0.8240576612486123,0.008508086494505379,0.07909398048302463,0.07909398048302463
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.6813210790558274,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4823588015799658,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
52,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0.5119259847871843,0.6796022882225629,0.00328157591746785,0.03539633014558485,0.03539633014558485
6,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,-0.12956895482758246,0.8962011910421149,0.01321361285882388,0.10892151775419001,0.10892151775419001
7,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-1.0170256847609642,0.8848383086630132,0.012329368360988486,0.10389128471090825,0.10389128471090825
47,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0.6781163836511135,0.6913226781406935,0.0035659686558325962,0.038131613989117574,0.038131613989117574
26,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0.742930639208046,0.7588796606729277,0.005631521405658712,0.05666748667997901,0.05666748667997901
25,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,-0.348940281327969,0.7632263722784222,0.005792955912006608,0.05802443652851541,0.05802443652851541
69,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.5189206893300304,0.6468608243449303,0.002583528294433392,0.028476690845760766,0.028476690845760766
72,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1.5938254813913633,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4906683215231624,0.9221895280070969,0.015517187361763772,0.12087777811840728,0.12087777811840728
59,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.505625457420916,0.6649614286359096,0.0029526183444970946,0.03217256791019485,0.03217256791019485
67,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0.024988116115871636,0.6502545080837984,0.0026497095459112013,0.029145652408135048,0.029145652408135048
26,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0.465392673105284,0.7588796606729277,0.005631521405658712,0.05666748667997901,0.05666748667997901
27,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0.44544982524161264,0.7546760980475697,0.005479040808994945,0.05537422178102336,0.05537422178102336
72,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1.3445398830954693,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
6,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0.812730606730896,0.8962011910421149,0.01321361285882388,0.10892151775419001,0.10892151775419001
62,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4674016656822124,0.6592190846564381,0.0028311702861325673,0.03096578220998969,0.03096578220998969
20,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0.1296880674001472,0.7874709741517664,0.006767715032425889,0.0659587290124013,0.0659587290124013
6,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0.46040696113936636,0.8962011910421149,0.01321361285882388,0.10892151775419001,0.10892151775419001
51,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.3311255386137903,0.681854139199785,0.003334724055742794,0.03591111081215892,0.03591111081215892
61,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4973159374777196,0.6611010360108607,0.002870516527482457,0.031357744906887475,0.031357744906887475
62,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0.807744894764978,0.6592190846564381,0.0028311702861325673,0.03096578220998969,0.03096578220998969
72,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0.6614973437647206,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
13,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1.103563804742772,0.8312566322761956,0.008894046614766308,0.0818402613059327,0.0818402613059327
5,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0.9855686215493825,0.9085818526659613,0.014256987321705751,0.11453932573635439,0.11453932573635439
3,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1.336230363152273,0.9373188893787414,0.017092860770546496,0.12812771737333695,0.12812771737333695
26,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0.9656257736857107,0.7588796606729277,0.005631521405658712,0.05666748667997901,0.05666748667997901
13,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,-0.1628070346003683,0.8312566322761956,0.008894046614766308,0.0818402613059327,0.0818402613059327
38,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.4906683215231624,0.7158758576100376,0.0042276442662364,0.04431696426317133,0.04431696426317133
8,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0.6382306879237705,0.8743368175545859,0.01156705087089483,0.09935054964947354,0.09935054964947354
34,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1.465858874266138,0.7286243341114813,0.004609291590527576,0.04777537654084685,0.04777537654084685
18,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,-1.0369685326246356,0.798585597100695,0.007259843514731271,0.06980238681281059,0.06980238681281059
56,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0.6997211355034241,0.6710090587453561,0.003085072619735503,0.03347844798497823,0.03347844798497823
36,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,-0.9954209329086534,0.7220842981429184,0.004410087057617903,0.045979950318991825,0.045979950318991825
9,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,-0.5334116240669303,0.8645756330248363,0.010901071741709328,0.09522425637547682,0.09522425637547682
1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0.6664830557306382,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
12,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,-0.27083079386192227,0.8388580793219884,0.009318867014819062,0.08479678961103854,0.08479678961103854
57,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1.0138209893562502,0.6689574203086703,0.003039606595789443,0.03303139376725084,0.03303139376725084
42,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0.30252608221863364,0.7043380877631116,0.0039051573709433167,0.0413329850998293,0.0413329850998293
33,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-1.339435058556987,0.732029255003116,0.004715929386838689,0.04872789424351476,0.04872789424351476
70,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0.6581735357874418,0.6452021175658147,0.002551672337160255,0.02815370280249474,0.02815370280249474
68,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,-0.6597163272035164,0.6485447168747005,0.0026161967996319807,0.028807250213664037,0.028807250213664037
1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-1.3327874426024295,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
37,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1.1800113882201795,0.7189405920832638,0.0043169072108659315,0.0451328504105416,0.0451328504105416
4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.3078588827728401,0.9221895280070969,0.015517187361763772,0.12087777811840728,0.12087777811840728
1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,-0.46859736850999784,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
20,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,-0.32567362548701884,0.7874709741517664,0.006767715032425889,0.0659587290124013,0.0659587290124013
72,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0.11971664346831155,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
31,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0.8343353585832071,0.7391329118702427,0.004945042598351195,0.05075440110013929,0.05075440110013929
18,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0.45708315316208753,0.798585597100695,0.007259843514731271,0.06980238681281059,0.06980238681281059
11,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-0.32401172149837965,0.8469074549655476,0.009789108115316166,0.08799046091721618,0.08799046091721618
33,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4956540334890804,0.732029255003116,0.004715929386838689,0.04872789424351476,0.04872789424351476
62,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0.6531878238215242,0.6592190846564381,0.0028311702861325673,0.03096578220998969,0.03096578220998969
1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,-0.9605209491472284,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
16,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0.5302069286622164,0.8107173068575363,0.007832475449686212,0.07414442618478301,0.07414442618478301
22,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0.46040696113936636,0.7772239626242997,0.006339847981342745,0.0625297608539006,0.0625297608539006
49,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,-0.10131658702071444,0.6864927538867036,0.0034464244917631367,0.03698759780359384,0.03698759780359384
36,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,-0.03650233146378198,0.7220842981429184,0.004410087057617903,0.045979950318991825,0.045979950318991825
42,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1.1517590204133117,0.7043380877631116,0.0039051573709433167,0.0413329850998293,0.0413329850998293
4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.3161684027160367,0.9221895280070969,0.015517187361763772,0.12087777811840728,0.12087777811840728
12,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0.30751179418455127,0.8388580793219884,0.009318867014819062,0.08479678961103854,0.08479678961103854
31,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0.7578877751057992,0.7391329118702427,0.004945042598351195,0.05075440110013929,0.05075440110013929
5,0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0.8094067987536177,0.9085818526659613,0.014256987321705751,0.11453932573635439,0.11453932573635439
66,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4890064175345232,0.6519909407703324,0.0026840999053434323,0.029492182160968494,0.029492182160968494
15,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.32567362548701884,0.817222359631732,0.00815567933565363,0.07653518145581295,0.07653518145581295
64,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1.3162875152886018,0.6555468612609421,0.002755656035094927,0.030210834407233156,0.030210834407233156
10,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.487344513545884,0.8554585264638187,0.010313003097985489,0.09145336847937524,0.09145336847937524
7,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0.8293496466172889,0.8848383086630132,0.012329368360988486,0.10389128471090825,0.10389128471090825
29,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,-1.0137018767836858,0.746664964341879,0.005198070769814978,0.05296124339833497,0.05296124339833497
57,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4674016656822124,0.6689574203086703,0.003039606595789443,0.03303139376725084,0.03303139376725084
46,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0.6465402078669669,0.6938140321924815,0.003628947567853564,0.038730988089776375,0.038730988089776375
53,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.5006397454549982,0.6773932996244997,0.003230113874366814,0.03489628604896822,0.03489628604896822
17,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0.500292656866709,0.8045134998853144,0.007534869537132169,0.07190499047148602,0.07190499047148602
38,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.4823588015799658,0.7158758576100376,0.0042276442662364,0.04431696426317133,0.04431696426317133
15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4956540334890804,0.817222359631732,0.00815567933565363,0.07653518145581295,0.07653518145581295
22,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,-0.48023069643047295,0.7772239626242997,0.006339847981342745,0.0625297608539006,0.0625297608539006
14,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0.6764544796624743,0.8240576612486123,0.008508086494505379,0.07909398048302463,0.07909398048302463
57,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0.32579273805958336,0.6689574203086703,0.003039606595789443,0.03303139376725084,0.03303139376725084
11,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0.4770260010257593,0.8469074549655476,0.009789108115316166,0.08799046091721618,0.08799046091721618
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.477373089614048,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
12,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.454106433773098,0.8388580793219884,0.009318867014819062,0.08479678961103854,0.08479678961103854
3,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0.9905543335153001,0.9373188893787414,0.017092860770546496,0.12812771737333695,0.12812771737333695
36,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0.9938781414925789,0.7220842981429184,0.004410087057617903,0.045979950318991825,0.045979950318991825
16,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0.9789210055948252,0.8107173068575363,0.007832475449686212,0.07414442618478301,0.07414442618478301
65,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0.2543308665480941,0.6537547892731487,0.002719403042122667,0.02984713825493901,0.02984713825493901
2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.3374260659800587,0.9544211124058478,0.01918286543259826,0.13658902706858933,0.13658902706858933
42,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1.3428779791068302,0.7043380877631116,0.0039051573709433167,0.0413329850998293,0.0413329850998293
72,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1.5672350175731347,0.6419575496164033,0.002490279067928491,0.027529416300707155,0.027529416300707155
62,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.493992129500441,0.6592190846564381,0.0028311702861325673,0.03096578220998969,0.03096578220998969
6,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0.8293496466172889,0.8962011910421149,0.01321361285882388,0.10892151775419001,0.10892151775419001
48,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.487344513545884,0.6888828979881829,0.003505164885370563,0.03755076913789834,0.03755076913789834
35,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1.4675207782547772,0.7253108322429414,0.004507451042951911,0.04686012202126277,0.04686012202126277
52,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.5006397454549982,0.6796022882225629,0.00328157591746785,0.03539633014558485,0.03539633014558485
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.3261398266478726,0.9743124842439652,0.02235010364622835,0.1468274853100915,0.1468274853100915
6,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0.6000068961850665,0.8962011910421149,0.01321361285882388,0.10892151775419001,0.10892151775419001
71,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0.9440210218334002,0.6435679119154606,0.0025205988088756303,0.02783802704790539,0.02783802704790539
67,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0.664821151741999,0.6502545080837984,0.0026497095459112013,0.029145652408135048,0.029145652408135048
60,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.23106421070714392,0.6630148153227823,0.0029109829180785306,0.031759872056746574,0.031759872056746574
23,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,-1.1449922918861897,0.7723876776489026,0.006146116983133188,0.060949762364490456,0.060949762364490456
39,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,-0.3306593374529367,0.7128864964214463,0.00414205349534239,0.043530572366621945,0.043530572366621945
15,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.505625457420916,0.817222359631732,0.00815567933565363,0.07653518145581295,0.07653518145581295
53,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1.2980065714135691,0.6773932996244997,0.003230113874366814,0.03489628604896822,0.03489628604896822
24,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.3494064824888226,0.7677256072562019,0.005964174846469762,0.05945002834593771,0.05945002834593771
37,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.5106111693868338,0.7189405920832638,0.0043169072108659315,0.0451328504105416,0.0451328504105416
5,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0.6249354560146559,0.9085818526659613,0.014256987321705751,0.11453932573635439,0.11453932573635439
50,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1.1916447161406547,0.6841504128114664,0.003389643293482253,0.03644129666249096,0.03644129666249096
54,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0.9739352936289072,0.6752256920763566,0.003180258311786613,0.03441034838970081,0.03441034838970081
3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0.3241308340709442,0.9373188893787414,0.017092860770546496,0.12812771737333695,0.12812771737333695
68,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1.4509017383683842,0.6485447168747005,0.0026161967996319807,0.028807250213664037,0.028807250213664037
5,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,-0.2874498337483152,0.9085818526659613,0.014256987321705751,0.11453932573635439,0.11453932573635439
33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.477373089614048,0.732029255003116,0.004715929386838689,0.04872789424351476,0.04872789424351476
41,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0.5235593127076592,0.7071206594283597,0.003981008341391358,0.042040010297382246,0.042040010297382246
34,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,-0.11793562690710736,0.7286243341114813,0.004609291590527576,0.04777537654084685,0.04777537654084685
13,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4740492816367694,0.8312566322761956,0.008894046614766308,0.0818402613059327,0.0818402613059327
20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5255683052845876,0.7874709741517664,0.006767715032425889,0.0659587290124013,0.0659587290124013
51,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.5023016494436374,0.681854139199785,0.003334724055742794,0.03591111081215892,0.03591111081215892
3,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0.8875162862196642,0.9373188893787414,0.017092860770546496,0.12812771737333695,0.12812771737333695
